Product ID,Product Name,Category,Price,Discount,Tax Rate,Stock Level,Supplier ID,Customer Age Group,Customer Location,Customer Gender,Shipping Cost,Shipping Method,Return Rate,Seasonality,Popularity Index
PROD_713859,Item_120,Electronics,104.98,0.15,0.12,188,SUP_54,45-54,Europe,Male,21.64,Express,0.06,Winter,9
PROD_220263,Item_170,Sports,331.61,0.16,0.16,19,SUP_13,25-34,Europe,Female,31.46,Standard,0.0,All-Year,35
PROD_649523,Item_157,Home Decor,360.78,0.26,0.12,850,SUP_73,45-54,South America,Non-binary,16.7,Express,0.04,Autumn,84
PROD_100159,Item_335,Home Decor,675.09,0.33,0.12,282,SUP_24,55+,North America,Female,39.09,Standard,0.15,All-Year,71
PROD_767505,Item_349,Electronics,313.36,0.37,0.08,897,SUP_57,35-44,Australia,Non-binary,3.59,Standard,0.16,Summer,46
PROD_262993,Item_260,Clothing,92.19,0.12,0.12,9,SUP_85,18-24,North America,Male,23.22,Standard,0.16,All-Year,57
PROD_467003,Item_82,Electronics,878.26,0.16,0.05,699,SUP_65,45-54,North America,Female,9.6,Standard,0.04,Summer,46
PROD_247309,Item_242,Clothing,362.4,0.15,0.05,856,SUP_98,35-44,South America,Female,9.6,Overnight,0.23,All-Year,96
PROD_207507,Item_441,Home Decor,545.59,0.18,0.05,530,SUP_79,18-24,South America,Female,24.92,Standard,0.1,Autumn,21
PROD_114743,Item_433,Sports,157.56,0.5,0.16,654,SUP_96,35-44,Australia,Non-binary,15.24,Standard,0.19,Winter,29
PROD_852462,Item_172,Beauty,964.05,0.39,0.12,614,SUP_24,35-44,Australia,Male,21.74,Standard,0.04,Autumn,22
PROD_146101,Item_231,Home Decor,680.81,0.49,0.16,302,SUP_48,55+,Asia,Male,15.14,Express,0.12,All-Year,78
PROD_342717,Item_208,Clothing,1082.39,0.35,0.08,240,SUP_78,45-54,North America,Male,21.57,Overnight,0.13,All-Year,46
PROD_745822,Item_75,Electronics,597.09,0.2,0.12,151,SUP_96,55+,Australia,Non-binary,14.29,Standard,0.19,All-Year,53
PROD_446371,Item_270,Home Decor,1130.0,0.19,0.05,783,SUP_88,25-34,South America,Female,36.55,Express,0.16,Spring,89
PROD_330604,Item_387,Sports,1070.78,0.24,0.08,336,SUP_98,35-44,Asia,Non-binary,25.99,Standard,0.1,Summer,15
PROD_287450,Item_499,Clothing,693.87,0.21,0.08,187,SUP_69,45-54,Asia,Male,8.94,Overnight,0.07,Winter,9
PROD_957558,Item_114,Electronics,1121.0,0.41,0.12,463,SUP_53,25-34,South America,Non-binary,2.36,Overnight,0.24,Summer,35
PROD_942503,Item_62,Beauty,391.09,0.23,0.05,721,SUP_52,25-34,Australia,Non-binary,2.75,Overnight,0.07,All-Year,27
PROD_826481,Item_362,Clothing,441.94,0.15,0.16,176,SUP_13,55+,South America,Non-binary,20.13,Overnight,0.03,All-Year,41
PROD_436907,Item_320,Electronics,59.35,0.39,0.12,899,SUP_86,25-34,Australia,Male,15.51,Express,0.08,Summer,89
PROD_587030,Item_102,Beauty,709.1,0.43,0.05,705,SUP_59,18-24,South America,Female,13.27,Overnight,0.08,Summer,94
PROD_859710,Item_429,Electronics,867.7,0.21,0.08,176,SUP_48,18-24,South America,Male,28.79,Express,0.03,Summer,81
PROD_505453,Item_362,Beauty,929.36,0.33,0.12,880,SUP_63,18-24,Europe,Non-binary,36.97,Express,0.18,Spring,16
PROD_771009,Item_210,Beauty,184.03,0.03,0.08,414,SUP_32,25-34,Australia,Female,4.73,Overnight,0.15,Summer,47
PROD_268785,Item_442,Beauty,535.77,0.26,0.05,577,SUP_69,35-44,North America,Female,6.73,Express,0.08,All-Year,51
PROD_304535,Item_255,Electronics,216.35,0.02,0.16,309,SUP_89,45-54,Europe,Male,17.86,Express,0.25,Winter,95
PROD_800769,Item_20,Beauty,796.24,0.01,0.16,1,SUP_44,18-24,Europe,Male,20.98,Overnight,0.16,Autumn,59
PROD_279838,Item_58,Clothing,193.75,0.31,0.08,316,SUP_63,18-24,Europe,Female,18.99,Standard,0.18,Summer,38
PROD_670442,Item_112,Sports,1085.48,0.15,0.08,782,SUP_67,18-24,Europe,Non-binary,29.46,Standard,0.14,Summer,50
PROD_369160,Item_473,Sports,280.61,0.37,0.08,508,SUP_71,55+,North America,Male,5.75,Express,0.14,Summer,50
PROD_572779,Item_313,Beauty,353.23,0.45,0.12,571,SUP_89,55+,Europe,Female,23.27,Overnight,0.01,Winter,4
PROD_541904,Item_486,Sports,1021.83,0.07,0.05,367,SUP_57,18-24,North America,Female,36.91,Overnight,0.19,Summer,92
PROD_976110,Item_461,Sports,552.87,0.36,0.08,554,SUP_16,18-24,North America,Non-binary,41.92,Overnight,0.23,Summer,63
PROD_998488,Item_196,Beauty,33.68,0.26,0.08,604,SUP_54,55+,Europe,Female,26.1,Standard,0.03,Summer,35
PROD_678526,Item_375,Beauty,596.03,0.06,0.08,225,SUP_22,45-54,Asia,Male,7.95,Express,0.2,Winter,38
PROD_420752,Item_462,Clothing,106.03,0.33,0.16,935,SUP_62,35-44,North America,Female,33.28,Overnight,0.13,Autumn,10
PROD_713369,Item_353,Home Decor,1182.49,0.3,0.08,479,SUP_48,45-54,Europe,Non-binary,36.24,Express,0.07,All-Year,96
PROD_347644,Item_92,Electronics,707.79,0.26,0.05,980,SUP_93,35-44,South America,Non-binary,10.44,Overnight,0.23,Winter,53
PROD_937393,Item_52,Beauty,311.56,0.46,0.16,797,SUP_27,25-34,South America,Non-binary,31.13,Overnight,0.0,Summer,3
PROD_299775,Item_293,Beauty,678.64,0.26,0.05,62,SUP_31,25-34,Australia,Male,42.01,Overnight,0.07,Spring,47
PROD_913349,Item_8,Sports,96.86,0.5,0.16,279,SUP_45,45-54,North America,Male,32.91,Express,0.22,Winter,54
PROD_914422,Item_300,Clothing,960.87,0.25,0.16,939,SUP_62,55+,North America,Male,19.87,Standard,0.12,Summer,32
PROD_162551,Item_98,Sports,1110.77,0.06,0.12,13,SUP_81,18-24,South America,Female,21.04,Standard,0.15,Summer,0
PROD_834983,Item_236,Beauty,1049.96,0.24,0.16,27,SUP_12,25-34,North America,Non-binary,5.42,Express,0.19,All-Year,84
PROD_777800,Item_389,Beauty,413.4,0.09,0.16,141,SUP_71,55+,North America,Non-binary,24.62,Overnight,0.04,Winter,80
PROD_266277,Item_374,Sports,394.29,0.3,0.05,951,SUP_38,55+,South America,Non-binary,36.52,Standard,0.05,Winter,33
PROD_180811,Item_69,Beauty,46.93,0.35,0.05,619,SUP_82,35-44,Europe,Male,44.08,Standard,0.25,All-Year,28
PROD_879128,Item_415,Home Decor,783.42,0.23,0.08,801,SUP_17,25-34,South America,Non-binary,19.17,Express,0.06,Spring,66
PROD_941535,Item_45,Electronics,644.21,0.05,0.12,589,SUP_85,45-54,Asia,Female,20.72,Express,0.13,Spring,23
PROD_564028,Item_137,Electronics,553.92,0.23,0.16,758,SUP_55,55+,South America,Female,4.35,Express,0.07,Autumn,97
PROD_468266,Item_234,Electronics,1089.62,0.04,0.12,472,SUP_65,45-54,South America,Male,35.33,Overnight,0.21,Autumn,65
PROD_334104,Item_32,Home Decor,205.62,0.34,0.08,523,SUP_58,45-54,Europe,Male,32.82,Overnight,0.24,All-Year,94
PROD_643296,Item_289,Beauty,16.55,0.4,0.12,183,SUP_52,25-34,South America,Male,19.33,Express,0.04,Winter,70
PROD_302346,Item_126,Sports,92.61,0.48,0.16,316,SUP_19,45-54,South America,Non-binary,32.5,Express,0.15,Summer,92
PROD_656690,Item_67,Clothing,271.93,0.07,0.05,360,SUP_22,45-54,Europe,Non-binary,28.79,Standard,0.2,Spring,60
PROD_284456,Item_30,Beauty,44.78,0.27,0.12,444,SUP_66,18-24,South America,Non-binary,35.07,Standard,0.21,Winter,74
PROD_884282,Item_114,Home Decor,605.9,0.28,0.16,295,SUP_11,45-54,Europe,Female,15.51,Express,0.11,Autumn,42
PROD_499009,Item_204,Home Decor,380.34,0.46,0.08,403,SUP_74,18-24,Asia,Female,29.99,Express,0.06,Spring,88
PROD_596043,Item_29,Electronics,220.68,0.31,0.16,751,SUP_95,25-34,Europe,Non-binary,28.9,Express,0.1,Summer,82
PROD_236643,Item_131,Beauty,901.35,0.07,0.12,937,SUP_89,45-54,North America,Female,5.89,Standard,0.19,Autumn,74
PROD_590083,Item_474,Electronics,249.32,0.22,0.16,262,SUP_51,55+,North America,Female,14.08,Standard,0.25,Summer,44
PROD_213550,Item_185,Clothing,826.69,0.33,0.16,846,SUP_67,45-54,Europe,Male,38.99,Overnight,0.14,Autumn,34
PROD_584146,Item_253,Electronics,422.37,0.35,0.12,376,SUP_19,18-24,South America,Non-binary,8.71,Standard,0.05,Summer,32
PROD_191218,Item_286,Clothing,616.63,0.43,0.12,584,SUP_72,55+,Australia,Female,18.32,Standard,0.01,Spring,68
PROD_233296,Item_393,Home Decor,1120.97,0.09,0.08,67,SUP_80,25-34,Australia,Female,11.69,Express,0.24,All-Year,98
PROD_599909,Item_410,Electronics,49.64,0.48,0.16,798,SUP_70,35-44,Asia,Non-binary,8.03,Express,0.12,Summer,66
PROD_618767,Item_386,Electronics,602.82,0.03,0.05,470,SUP_10,35-44,Asia,Non-binary,7.87,Overnight,0.18,Spring,94
PROD_279767,Item_62,Sports,1026.04,0.49,0.12,837,SUP_35,18-24,Australia,Male,16.96,Express,0.17,Winter,11
PROD_491858,Item_3,Home Decor,707.63,0.43,0.16,731,SUP_14,25-34,Australia,Male,36.55,Express,0.22,Winter,67
PROD_865348,Item_430,Sports,335.86,0.33,0.05,971,SUP_44,25-34,Europe,Non-binary,43.55,Standard,0.07,Autumn,31
PROD_340016,Item_68,Clothing,480.23,0.37,0.05,46,SUP_22,45-54,Australia,Female,26.59,Express,0.11,All-Year,23
PROD_132441,Item_25,Clothing,817.92,0.04,0.16,946,SUP_36,35-44,North America,Male,29.31,Standard,0.23,Autumn,50
PROD_338038,Item_179,Home Decor,1069.52,0.02,0.16,57,SUP_21,45-54,Asia,Non-binary,35.49,Standard,0.15,Summer,99
PROD_794489,Item_141,Clothing,54.07,0.05,0.16,917,SUP_59,25-34,Asia,Male,30.46,Express,0.02,All-Year,65
PROD_855612,Item_231,Home Decor,90.49,0.04,0.05,23,SUP_68,18-24,North America,Female,38.48,Express,0.05,Summer,68
PROD_948800,Item_300,Clothing,393.44,0.27,0.16,289,SUP_40,18-24,Asia,Female,40.01,Standard,0.06,Spring,11
PROD_716410,Item_163,Beauty,283.17,0.11,0.12,830,SUP_78,55+,Australia,Non-binary,28.99,Overnight,0.25,All-Year,24
PROD_144760,Item_311,Electronics,321.59,0.43,0.05,443,SUP_46,18-24,Asia,Male,24.92,Express,0.06,Winter,23
PROD_385622,Item_471,Beauty,269.42,0.22,0.12,402,SUP_11,35-44,North America,Female,18.82,Standard,0.22,Spring,88
PROD_958286,Item_393,Home Decor,239.01,0.35,0.12,23,SUP_80,55+,Asia,Female,21.85,Standard,0.02,Spring,43
PROD_980662,Item_130,Home Decor,161.1,0.33,0.16,63,SUP_74,35-44,Australia,Male,16.85,Express,0.05,Summer,44
PROD_447860,Item_445,Beauty,1121.08,0.16,0.12,766,SUP_12,45-54,Europe,Non-binary,20.36,Standard,0.22,Autumn,56
PROD_767540,Item_246,Electronics,177.31,0.12,0.16,659,SUP_29,45-54,Australia,Male,40.69,Express,0.22,Summer,44
PROD_198538,Item_297,Electronics,249.26,0.17,0.05,627,SUP_11,18-24,Asia,Male,43.81,Overnight,0.04,Spring,17
PROD_639660,Item_172,Sports,299.29,0.4,0.12,609,SUP_51,55+,South America,Male,17.55,Overnight,0.06,All-Year,50
PROD_916228,Item_64,Clothing,1119.95,0.29,0.16,238,SUP_52,35-44,Asia,Male,11.49,Standard,0.13,Winter,19
PROD_611511,Item_31,Sports,908.08,0.13,0.08,282,SUP_30,35-44,Asia,Male,5.36,Express,0.01,Spring,96
PROD_321035,Item_492,Electronics,948.69,0.41,0.16,441,SUP_54,25-34,North America,Female,37.99,Express,0.24,Autumn,92
PROD_985258,Item_47,Beauty,130.19,0.03,0.08,299,SUP_29,18-24,South America,Non-binary,39.44,Overnight,0.09,Autumn,28
PROD_482736,Item_130,Clothing,1004.39,0.35,0.16,92,SUP_52,45-54,North America,Non-binary,21.37,Overnight,0.12,All-Year,85
PROD_455779,Item_352,Beauty,492.79,0.22,0.08,576,SUP_59,25-34,North America,Female,25.32,Express,0.03,Autumn,75
PROD_735310,Item_466,Sports,319.07,0.37,0.12,374,SUP_52,45-54,Australia,Non-binary,33.81,Standard,0.01,All-Year,62
PROD_678328,Item_333,Home Decor,693.02,0.46,0.08,685,SUP_33,45-54,Europe,Non-binary,18.16,Express,0.12,Autumn,33
PROD_961789,Item_110,Beauty,987.51,0.38,0.12,995,SUP_91,35-44,Asia,Male,10.66,Standard,0.03,Summer,67
PROD_826728,Item_69,Sports,935.49,0.22,0.12,309,SUP_93,45-54,South America,Non-binary,6.93,Standard,0.16,Winter,4
PROD_702644,Item_58,Sports,1068.55,0.08,0.16,887,SUP_69,55+,Asia,Male,12.12,Express,0.2,Winter,73
PROD_378355,Item_106,Sports,1114.12,0.4,0.12,746,SUP_41,45-54,North America,Non-binary,29.75,Express,0.01,Spring,21
PROD_467570,Item_300,Home Decor,289.56,0.23,0.05,166,SUP_14,55+,Europe,Female,16.95,Overnight,0.15,Spring,24
PROD_367986,Item_330,Home Decor,511.51,0.04,0.08,748,SUP_11,45-54,North America,Non-binary,39.31,Overnight,0.2,Summer,61
PROD_556331,Item_256,Home Decor,22.48,0.36,0.16,6,SUP_35,25-34,Asia,Female,5.76,Overnight,0.11,Summer,0
PROD_953284,Item_312,Clothing,1055.79,0.15,0.12,821,SUP_34,35-44,Australia,Male,19.9,Standard,0.24,Winter,73
PROD_487881,Item_171,Home Decor,189.71,0.02,0.08,42,SUP_59,25-34,Asia,Male,13.05,Overnight,0.03,Spring,78
PROD_408112,Item_383,Home Decor,1034.46,0.45,0.08,787,SUP_95,35-44,North America,Male,40.17,Express,0.08,Spring,39
PROD_903940,Item_473,Home Decor,398.62,0.24,0.05,339,SUP_48,25-34,South America,Male,36.67,Standard,0.06,Winter,30
PROD_253077,Item_162,Beauty,444.92,0.14,0.08,152,SUP_95,18-24,South America,Female,44.33,Overnight,0.25,All-Year,80
PROD_154575,Item_485,Home Decor,51.76,0.36,0.16,42,SUP_84,45-54,South America,Non-binary,7.13,Express,0.07,Summer,75
PROD_573958,Item_286,Clothing,395.62,0.44,0.16,724,SUP_20,45-54,South America,Male,35.64,Express,0.1,Spring,4
PROD_774331,Item_71,Sports,1066.59,0.0,0.12,200,SUP_72,18-24,South America,Male,7.41,Overnight,0.21,Winter,47
PROD_518815,Item_255,Beauty,35.53,0.34,0.12,894,SUP_77,18-24,Europe,Male,8.67,Express,0.23,Summer,72
PROD_580808,Item_454,Electronics,490.56,0.38,0.16,666,SUP_27,55+,Europe,Female,3.69,Express,0.23,Winter,50
PROD_691202,Item_374,Home Decor,42.52,0.1,0.08,731,SUP_37,25-34,Australia,Female,21.98,Express,0.14,All-Year,80
PROD_873422,Item_55,Sports,448.25,0.24,0.08,664,SUP_51,45-54,South America,Female,7.41,Overnight,0.17,Autumn,28
PROD_691343,Item_323,Sports,211.31,0.04,0.05,547,SUP_69,55+,North America,Non-binary,16.98,Express,0.09,Spring,50
PROD_711985,Item_397,Beauty,306.4,0.37,0.12,225,SUP_31,45-54,North America,Non-binary,13.88,Standard,0.15,Summer,54
PROD_730527,Item_3,Electronics,1053.73,0.42,0.08,833,SUP_49,18-24,Asia,Male,43.98,Express,0.08,Winter,41
PROD_335469,Item_26,Clothing,526.08,0.05,0.08,632,SUP_71,55+,South America,Female,30.31,Express,0.19,Winter,80
PROD_223106,Item_313,Sports,332.19,0.41,0.12,520,SUP_12,55+,North America,Non-binary,19.65,Overnight,0.08,Summer,77
PROD_891787,Item_126,Sports,709.26,0.39,0.16,338,SUP_80,55+,Australia,Non-binary,39.77,Express,0.22,Spring,19
PROD_940552,Item_408,Sports,174.82,0.17,0.08,334,SUP_72,25-34,North America,Female,4.75,Overnight,0.04,Spring,90
PROD_567835,Item_53,Sports,314.97,0.35,0.05,180,SUP_29,55+,Australia,Non-binary,16.37,Overnight,0.14,Winter,59
PROD_400486,Item_198,Beauty,657.77,0.0,0.08,532,SUP_80,45-54,South America,Female,24.13,Overnight,0.13,Spring,38
PROD_102257,Item_299,Electronics,288.84,0.47,0.08,945,SUP_80,25-34,Asia,Female,4.32,Overnight,0.07,Autumn,60
PROD_389508,Item_188,Sports,816.56,0.28,0.05,271,SUP_35,45-54,Asia,Female,8.27,Express,0.01,All-Year,63
PROD_780332,Item_186,Clothing,592.33,0.31,0.16,193,SUP_50,55+,Europe,Male,40.49,Express,0.04,All-Year,83
PROD_211715,Item_305,Clothing,927.53,0.33,0.05,537,SUP_12,55+,South America,Non-binary,9.72,Overnight,0.24,Autumn,22
PROD_126654,Item_298,Home Decor,1138.15,0.28,0.05,939,SUP_52,45-54,North America,Male,41.63,Overnight,0.24,Spring,8
PROD_836129,Item_204,Sports,143.39,0.43,0.12,796,SUP_26,35-44,Asia,Female,6.13,Overnight,0.03,Winter,52
PROD_443567,Item_497,Sports,404.92,0.3,0.08,480,SUP_93,55+,Australia,Non-binary,40.19,Overnight,0.09,Spring,50
PROD_391464,Item_484,Sports,386.86,0.45,0.16,97,SUP_62,55+,Australia,Non-binary,21.51,Express,0.12,Summer,82
PROD_645096,Item_450,Sports,185.66,0.29,0.08,429,SUP_61,25-34,North America,Male,26.65,Standard,0.12,Summer,31
PROD_676677,Item_11,Sports,973.31,0.09,0.16,511,SUP_42,45-54,North America,Male,14.11,Express,0.07,Spring,51
PROD_588906,Item_359,Clothing,913.06,0.46,0.05,730,SUP_89,55+,South America,Non-binary,13.75,Overnight,0.23,Autumn,11
PROD_218581,Item_354,Electronics,583.89,0.34,0.12,326,SUP_69,45-54,North America,Male,23.16,Overnight,0.23,Summer,65
PROD_227927,Item_474,Electronics,647.64,0.35,0.05,944,SUP_96,25-34,North America,Male,17.3,Overnight,0.0,All-Year,99
PROD_134773,Item_146,Home Decor,76.16,0.49,0.08,910,SUP_77,45-54,North America,Female,5.34,Overnight,0.16,Winter,20
PROD_806528,Item_85,Clothing,668.83,0.04,0.12,784,SUP_65,45-54,Asia,Non-binary,17.21,Standard,0.02,Autumn,39
PROD_520963,Item_100,Sports,950.65,0.21,0.12,904,SUP_73,25-34,South America,Female,12.95,Overnight,0.15,Summer,10
PROD_438540,Item_104,Electronics,690.72,0.12,0.08,972,SUP_17,55+,North America,Female,38.53,Standard,0.22,Winter,60
PROD_601590,Item_436,Beauty,322.04,0.32,0.16,799,SUP_78,45-54,North America,Non-binary,38.06,Express,0.16,All-Year,27
PROD_469836,Item_46,Beauty,802.72,0.4,0.12,577,SUP_42,35-44,Australia,Non-binary,8.08,Standard,0.12,Summer,75
PROD_314764,Item_44,Beauty,436.98,0.48,0.16,826,SUP_34,55+,Asia,Female,33.39,Express,0.24,Summer,4
PROD_681793,Item_278,Sports,656.12,0.23,0.16,415,SUP_80,25-34,North America,Non-binary,21.39,Standard,0.19,Winter,62
PROD_972328,Item_181,Sports,587.64,0.39,0.16,110,SUP_16,18-24,Asia,Female,39.35,Overnight,0.06,Winter,14
PROD_642423,Item_187,Home Decor,460.5,0.46,0.12,211,SUP_68,35-44,South America,Female,13.78,Standard,0.1,Spring,31
PROD_715175,Item_478,Home Decor,864.06,0.34,0.05,682,SUP_42,55+,South America,Male,5.79,Overnight,0.19,Summer,80
PROD_222118,Item_114,Home Decor,1061.23,0.12,0.12,850,SUP_50,25-34,Europe,Female,36.42,Standard,0.0,All-Year,40
PROD_409521,Item_491,Beauty,11.23,0.3,0.05,877,SUP_42,35-44,Australia,Non-binary,39.34,Express,0.02,Winter,35
PROD_254626,Item_255,Sports,1120.67,0.48,0.12,986,SUP_38,55+,Europe,Female,38.14,Standard,0.21,Autumn,77
PROD_948923,Item_381,Beauty,616.26,0.49,0.05,995,SUP_48,18-24,Asia,Female,16.16,Standard,0.01,Summer,8
PROD_345739,Item_380,Home Decor,842.37,0.32,0.05,570,SUP_66,55+,Australia,Non-binary,3.33,Express,0.17,Autumn,80
PROD_944715,Item_30,Sports,1027.47,0.44,0.12,29,SUP_73,18-24,North America,Non-binary,8.0,Standard,0.08,Summer,43
PROD_578356,Item_264,Clothing,563.19,0.1,0.16,266,SUP_95,18-24,Australia,Male,41.53,Express,0.21,Winter,6
PROD_379067,Item_98,Electronics,1002.79,0.12,0.16,975,SUP_75,45-54,Australia,Non-binary,17.65,Standard,0.21,Spring,95
PROD_409735,Item_313,Electronics,217.26,0.48,0.05,886,SUP_18,25-34,South America,Female,39.85,Express,0.24,Summer,43
PROD_686549,Item_367,Home Decor,195.21,0.07,0.08,665,SUP_38,45-54,Europe,Non-binary,44.17,Express,0.02,Winter,43
PROD_416480,Item_329,Beauty,790.68,0.1,0.08,349,SUP_83,18-24,South America,Non-binary,19.02,Overnight,0.11,Winter,5
PROD_436227,Item_115,Clothing,1044.82,0.21,0.12,513,SUP_37,25-34,South America,Male,35.39,Express,0.14,Winter,15
PROD_685236,Item_276,Sports,1071.45,0.29,0.12,929,SUP_62,25-34,Europe,Female,9.27,Express,0.23,Autumn,65
PROD_340891,Item_488,Beauty,774.27,0.3,0.12,680,SUP_55,25-34,South America,Male,18.5,Overnight,0.07,Winter,73
PROD_264074,Item_281,Home Decor,632.96,0.15,0.08,213,SUP_48,35-44,Australia,Male,32.32,Overnight,0.02,Autumn,3
PROD_573314,Item_275,Beauty,401.01,0.46,0.16,250,SUP_85,55+,Asia,Female,10.91,Express,0.05,All-Year,63
PROD_609452,Item_261,Home Decor,1176.1,0.46,0.12,542,SUP_67,18-24,North America,Non-binary,15.75,Overnight,0.12,Spring,4
PROD_388816,Item_331,Electronics,387.04,0.2,0.12,318,SUP_95,25-34,North America,Female,26.24,Express,0.17,Winter,36
PROD_890645,Item_207,Electronics,894.3,0.22,0.16,182,SUP_63,35-44,South America,Male,31.72,Express,0.17,All-Year,25
PROD_241365,Item_384,Beauty,640.72,0.35,0.05,884,SUP_15,35-44,Europe,Male,17.35,Standard,0.02,Winter,29
PROD_549076,Item_328,Clothing,732.17,0.33,0.12,188,SUP_54,18-24,Australia,Female,18.2,Express,0.19,All-Year,1
PROD_162507,Item_211,Sports,475.21,0.19,0.08,724,SUP_49,45-54,South America,Male,6.72,Overnight,0.17,Winter,17
PROD_157134,Item_215,Home Decor,1157.96,0.21,0.08,126,SUP_32,35-44,Australia,Non-binary,44.31,Standard,0.1,Spring,6
PROD_233172,Item_411,Sports,688.16,0.17,0.12,803,SUP_51,18-24,Australia,Non-binary,28.33,Standard,0.14,Winter,86
PROD_341225,Item_40,Electronics,1125.66,0.12,0.08,295,SUP_47,35-44,North America,Female,24.8,Overnight,0.19,Autumn,19
PROD_293069,Item_480,Clothing,14.07,0.23,0.16,22,SUP_25,18-24,Asia,Female,11.09,Overnight,0.07,Winter,14
PROD_914604,Item_26,Clothing,689.34,0.34,0.05,921,SUP_83,25-34,Asia,Non-binary,22.99,Standard,0.24,Summer,51
PROD_906564,Item_27,Sports,862.04,0.37,0.05,529,SUP_56,45-54,Europe,Female,21.23,Overnight,0.03,Autumn,27
PROD_873221,Item_190,Electronics,895.37,0.39,0.12,78,SUP_30,35-44,Asia,Non-binary,13.12,Overnight,0.23,All-Year,63
PROD_904631,Item_83,Sports,1086.45,0.19,0.12,545,SUP_83,35-44,South America,Non-binary,21.19,Express,0.19,Winter,66
PROD_660897,Item_384,Beauty,10.26,0.38,0.05,469,SUP_84,35-44,North America,Non-binary,10.75,Overnight,0.17,Winter,2
PROD_274037,Item_434,Clothing,5.39,0.0,0.05,923,SUP_30,55+,North America,Non-binary,32.54,Express,0.02,Winter,56
PROD_763376,Item_170,Clothing,569.35,0.24,0.12,618,SUP_34,55+,Australia,Female,41.08,Overnight,0.23,Summer,54
PROD_532995,Item_413,Beauty,40.01,0.4,0.08,304,SUP_70,25-34,South America,Non-binary,2.11,Overnight,0.07,Spring,11
PROD_596013,Item_167,Electronics,1169.57,0.32,0.12,447,SUP_63,35-44,South America,Non-binary,25.92,Overnight,0.19,Spring,63
PROD_394025,Item_188,Clothing,270.37,0.24,0.16,198,SUP_98,45-54,Australia,Male,33.49,Overnight,0.22,Autumn,56
PROD_837954,Item_169,Home Decor,569.83,0.32,0.12,190,SUP_69,55+,Australia,Male,41.01,Standard,0.06,Autumn,97
PROD_910904,Item_289,Home Decor,78.06,0.45,0.12,231,SUP_51,18-24,North America,Male,17.41,Standard,0.23,Summer,35
PROD_600098,Item_467,Electronics,628.85,0.28,0.12,573,SUP_70,18-24,South America,Male,41.01,Overnight,0.15,Summer,7
PROD_807173,Item_229,Beauty,459.05,0.4,0.12,553,SUP_41,18-24,Asia,Female,37.5,Standard,0.16,Summer,8
PROD_855728,Item_467,Sports,58.37,0.49,0.12,23,SUP_62,25-34,Asia,Male,24.58,Overnight,0.23,All-Year,34
PROD_357803,Item_97,Electronics,405.47,0.35,0.12,674,SUP_53,35-44,North America,Male,13.05,Overnight,0.13,Summer,87
PROD_791381,Item_367,Sports,472.77,0.29,0.08,460,SUP_20,35-44,Asia,Male,30.07,Express,0.11,Summer,87
PROD_416275,Item_16,Electronics,1187.96,0.02,0.12,182,SUP_56,55+,Asia,Female,13.2,Express,0.16,Summer,34
PROD_779447,Item_279,Home Decor,253.42,0.19,0.05,432,SUP_69,18-24,South America,Non-binary,17.0,Overnight,0.14,Summer,10
PROD_112828,Item_135,Beauty,656.01,0.28,0.12,844,SUP_45,25-34,South America,Male,22.08,Standard,0.02,Spring,5
PROD_983096,Item_26,Home Decor,1184.84,0.4,0.08,606,SUP_69,45-54,Europe,Non-binary,23.41,Standard,0.05,Winter,24
PROD_616835,Item_352,Beauty,951.46,0.22,0.16,954,SUP_42,35-44,South America,Male,10.13,Overnight,0.0,Winter,0
PROD_756761,Item_12,Sports,1192.07,0.48,0.05,82,SUP_51,35-44,Europe,Female,31.83,Standard,0.03,Spring,8
PROD_901625,Item_72,Electronics,1162.12,0.14,0.12,92,SUP_22,25-34,South America,Female,44.65,Overnight,0.18,Summer,75
PROD_323461,Item_133,Clothing,590.0,0.37,0.12,277,SUP_23,55+,Australia,Female,12.49,Express,0.0,All-Year,76
PROD_538080,Item_106,Clothing,837.17,0.21,0.05,616,SUP_67,25-34,South America,Non-binary,25.85,Standard,0.08,All-Year,28
PROD_513523,Item_220,Beauty,136.98,0.24,0.12,84,SUP_49,55+,Europe,Female,21.55,Standard,0.11,Autumn,45
PROD_464662,Item_373,Beauty,532.17,0.4,0.08,572,SUP_74,35-44,Asia,Non-binary,15.23,Express,0.23,Winter,31
PROD_381755,Item_453,Home Decor,971.78,0.15,0.12,207,SUP_14,55+,South America,Female,20.05,Overnight,0.08,Autumn,30
PROD_799151,Item_177,Clothing,608.88,0.05,0.16,669,SUP_39,55+,Asia,Male,33.51,Standard,0.2,Summer,89
PROD_438384,Item_282,Home Decor,844.73,0.26,0.08,580,SUP_91,55+,Asia,Male,19.83,Express,0.1,Autumn,87
PROD_339719,Item_133,Sports,896.17,0.26,0.12,443,SUP_54,55+,South America,Male,23.79,Standard,0.02,Summer,78
PROD_832763,Item_22,Clothing,307.9,0.4,0.16,773,SUP_67,18-24,South America,Male,22.52,Express,0.02,Autumn,5
PROD_889177,Item_463,Sports,1051.46,0.48,0.05,852,SUP_48,18-24,Australia,Non-binary,25.87,Standard,0.11,Spring,28
PROD_941675,Item_269,Electronics,554.49,0.03,0.08,745,SUP_21,18-24,Europe,Female,14.52,Overnight,0.01,Summer,30
PROD_366010,Item_412,Home Decor,256.17,0.3,0.12,369,SUP_43,18-24,South America,Non-binary,23.92,Standard,0.14,All-Year,15
